ts,x,y,z
2.1166666666666667,0.0,0.0,0.021499999999325076
2.1333333333333333,0.0,0.0,0.021499999999325076
2.15,0.0,0.0,0.021499999999325076
2.1666666666666665,0.0,0.0,0.021499999999325076
2.183333333333333,0.0,0.0,0.021499999999325076
2.2,0.0,0.0,0.021499999999325076
2.216666666666667,0.0,0.0,0.021499999999325076
2.2333333333333334,0.0,0.0,0.021499999999325076
2.25,0.0,0.0,0.021499999999325076
2.2666666666666666,0.0,0.0,0.021499999999325076
2.283333333333333,0.0,0.0,0.021499999999325076
2.3,0.0,0.0,0.021499999999325076
2.3166666666666664,0.0,0.0,0.021499999999325076
2.3333333333333335,0.0,0.0,0.021499999999325076
2.35,0.0,0.0,0.021499999999325076
2.3666666666666667,0.0,0.0,0.021499999999325076
2.3833333333333333,0.0,0.0,0.021499999999325076
2.4,0.0,0.0,0.021499999999325076
2.4166666666666665,0.0,0.0,0.021499999999325076
2.433333333333333,0.0,0.0,0.021499999999325076
2.45,0.0,0.0,0.021499999999325076
2.466666666666667,0.0,0.0,0.021499999999325076
2.4833333333333334,0.0,0.0,0.021499999999325076
2.5,0.0,0.0,0.021499999999325076
2.5166666666666666,0.0,0.0,0.021499999999325076
2.533333333333333,0.0,0.0,0.021499999999325076
2.55,0.0,0.0,0.021499999999325076
2.5666666666666664,0.0,0.0,0.021499999999325076
2.5833333333333335,0.0,0.0,0.021499999999325076
2.6,0.0,0.0,0.021499999999325076
2.6166666666666667,0.0,0.0,0.021499999999325076
2.6333333333333333,0.0,0.0,0.021499999999325076
2.65,0.0,0.0,0.021499999999325076
2.6666666666666665,0.0,0.0,0.021499999999325076
2.683333333333333,0.0,0.0,0.021499999999325076
2.7,0.0,0.0,0.021499999999325076
2.716666666666667,0.0,0.0,0.021499999999325076
2.7333333333333334,0.0,0.0,0.021499999999325076
2.75,0.0,0.0,0.021499999999325076
2.7666666666666666,0.0,0.0,0.021499999999325076
2.783333333333333,0.0,0.0,0.021499999999325076
2.8,0.0,0.0,0.021499999999325076
2.8166666666666664,0.0,0.0,0.021499999999325076
2.8333333333333335,0.0,0.0,0.021499999999325076
2.85,0.0,0.0,0.021499999999325076
2.8666666666666667,0.0,0.0,0.021499999999325076
2.8833333333333333,0.0,0.0,0.021499999999325076
2.9,0.0,0.0,0.021499999999325076
2.9166666666666665,0.0,0.0,0.021499999999325076
2.933333333333333,0.0,0.0,0.021499999999325076
2.95,0.0,0.0,0.021499999999325076
2.966666666666667,0.0,0.0,0.021499999999325076
2.9833333333333334,0.0,0.0,0.021499999999325076
3.0,0.0,0.0,0.021499999999325076
3.0166666666666666,0.0,0.0,0.021499999999325076
3.033333333333333,0.0,0.0,0.021499999999325076
3.05,0.0,0.0,0.021499999999325076
3.0666666666666664,0.0,0.0,0.021499999999325076
3.0833333333333335,0.0,0.0,0.021499999999325076
3.1,0.0,0.0,0.021499999999325076
3.1166666666666667,0.0,0.0,0.021499999999325076
3.1333333333333333,0.0,0.0,0.021499999999325076
3.15,0.0,0.0,0.021499999999325076
3.1666666666666665,0.0,0.0,0.021499999999325076
3.183333333333333,0.0,0.0,0.021499999999325076
3.2,0.0,0.0,0.021499999999325076
3.216666666666667,0.0,0.0,0.021499999999325076
3.2333333333333334,0.0,0.0,0.021499999999325076
3.25,0.0,0.0,0.021499999999325076
3.2666666666666666,0.0,0.0,0.021499999999325076
3.283333333333333,0.0,0.0,0.021499999999325076
3.3,0.0,0.0,0.021499999999325076
3.3166666666666664,0.0,0.0,0.021499999999325076
3.3333333333333335,0.0,0.0,0.021499999999325076
3.35,0.0,0.0,0.021499999999325076
3.3666666666666667,0.0,0.0,0.021499999999325076
3.3833333333333333,0.0,0.0,0.021499999999325076
3.4,0.0,0.0,0.021499999999325076
3.4166666666666665,0.0,0.0,0.021499999999325076
3.433333333333333,0.0,0.0,0.021499999999325076
3.4499999999999997,0.0,0.0,0.021499999999325076
3.466666666666667,0.0,0.0,0.021499999999325076
3.4833333333333334,0.0,0.0,0.021499999999325076
3.5,0.0,0.0,0.021499999999325076
3.5166666666666666,0.0,0.0,0.021499999999325076
3.533333333333333,0.0,0.0,0.021499999999325076
3.55,0.0,0.0,0.021499999999325076
3.5666666666666664,0.0,0.0,0.021499999999325076
3.5833333333333335,0.0,0.0,0.021499999999325076
3.6,0.0,0.0,0.021499999999325076
3.6166666666666667,0.0,0.0,0.021499999999325076
3.6333333333333333,0.0,0.0,0.021499999999325076
3.65,0.0,0.0,0.021499999999325076
3.6666666666666665,0.0,0.0,0.021499999999325076
3.683333333333333,0.0,0.0,0.021499999999325076
3.6999999999999997,0.0,0.0,0.021499999999325076
3.716666666666667,0.0,0.0,0.021499999999325076
3.7333333333333334,0.0,0.0,0.021499999999325076
3.75,0.0,0.0,0.021499999999325076
3.7666666666666666,0.0,0.0,0.021499999999325076
3.783333333333333,0.0,0.0,0.021499999999325076
3.8,0.0,0.0,0.021499999999325076
3.8166666666666664,0.0,0.0,0.021499999999325076
3.8333333333333335,0.0,0.0,0.021499999999325076
3.85,0.0,0.0,0.021499999999325076
3.8666666666666667,0.0,0.0,0.021499999999325076
3.8833333333333333,0.0,0.0,0.021499999999325076
3.9,0.0,0.0,0.021499999999325076
3.9166666666666665,0.0,0.0,0.021499999999325076
3.933333333333333,0.0,0.0,0.021499999999325076
3.9499999999999997,0.0,0.0,0.021499999999325076
3.966666666666667,0.0,0.0,0.021499999999325076
3.9833333333333334,0.0,0.0,0.021499999999325076
4.0,0.0,0.0,0.021499999999325076
4.016666666666667,0.0,0.0,0.021499999999325076
4.033333333333333,0.0,0.0,0.021499999999325076
4.05,0.0,0.0,0.021499999999325076
4.066666666666666,0.0,0.0,0.021499999999325076
4.083333333333333,0.0,0.0,0.021499999999325076
4.1,0.0,0.0,0.021499999999325076
4.116666666666666,0.0,0.0,0.021499999999325076
4.133333333333333,0.0,0.0,0.021499999999325076
4.15,0.0,0.0,0.021499999999325076
4.166666666666667,0.0,0.0,0.021499999999325076
4.183333333333334,0.0,0.0,0.021499999999325076
4.2,0.0,0.0,0.021499999999325076
4.216666666666667,0.0,0.0,0.021499999999325076
4.233333333333333,0.0,0.0,0.021499999999325076
4.25,0.0,0.0,0.021499999999325076
4.266666666666667,0.0,0.0,0.021499999999325076
4.283333333333333,0.0,0.0,0.021499999999325076
4.3,0.0,0.0,0.021499999999325076
4.316666666666666,0.0,0.0,0.021499999999325076
4.333333333333333,0.0,0.0,0.021499999999325076
4.35,0.0,0.0,0.021499999999325076
4.366666666666666,0.0,0.0,0.021499999999325076
4.383333333333333,0.0,0.0,0.021499999999325076
4.4,0.0,0.0,0.021499999999325076
4.416666666666667,0.0,0.0,0.021499999999325076
4.433333333333334,0.0,0.0,0.021499999999325076
4.45,0.0,0.0,0.021499999999325076
4.466666666666667,0.0,0.0,0.021499999999325076
4.483333333333333,0.0,0.0,0.021499999999325076
4.5,0.0,0.0,0.021499999999325076
4.516666666666667,0.0,0.0,0.021499999999325076
4.533333333333333,0.0,0.0,0.021499999999325076
4.55,0.0,0.0,0.021499999999325076
4.566666666666666,0.0,0.0,0.021499999999325076
4.583333333333333,0.0,0.0,0.021499999999325076
4.6,0.0,0.0,0.021499999999325076
4.616666666666666,0.0,0.0,0.021499999999325076
4.633333333333333,0.0,0.0,0.021499999999325076
4.65,0.0,0.0,0.021499999999325076
4.666666666666667,0.0,0.0,0.021499999999325076
4.683333333333334,0.0,0.0,0.021499999999325076
4.7,0.0,0.0,0.021499999999325076
4.716666666666667,0.0,0.0,0.021499999999325076
4.733333333333333,0.0,0.0,0.021499999999325076
4.75,0.0,0.0,0.021499999999325076
4.766666666666667,0.0,0.0,0.021499999999325076
4.783333333333333,0.0,0.0,0.021499999999325076
4.8,0.0,0.0,0.021499999999325076
4.816666666666666,0.0,0.0,0.021499999999325076
4.833333333333333,0.0,0.0,0.021499999999325076
4.85,0.0,0.0,0.021499999999325076
4.866666666666666,0.0,0.0,0.021499999999325076
4.883333333333333,0.0,0.0,0.021499999999325076
4.9,0.0,0.0,0.021499999999325076
4.916666666666667,0.0,0.0,0.021499999999325076
4.933333333333334,0.0,0.0,0.021499999999325076
4.95,0.0,0.0,0.021499999999325076
4.966666666666667,0.0,0.0,0.021499999999325076
4.983333333333333,0.0,0.0,0.021499999999325076
5.0,0.0,0.0,0.021499999999325076
5.016666666666667,0.0,0.0,0.021499999999325076
5.033333333333333,0.0,0.0,0.021499999999325076
5.05,0.0,0.0,0.021499999999325076
5.066666666666666,0.0,0.0,0.021499999999325076
5.083333333333333,0.0,0.0,0.021499999999325076
5.1,0.0,0.0,0.021499999999325076
5.116666666666666,0.0,0.0,0.021499999999325076
5.133333333333333,0.0,0.0,0.021499999999325076
5.15,0.0,0.0,0.021499999999325076
5.166666666666667,0.0,0.0,0.021499999999325076
5.183333333333334,0.0,0.0,0.021499999999325076
5.2,0.0,0.0,0.021499999999325076
5.216666666666667,0.0,0.0,0.021499999999325076
5.233333333333333,0.0,0.0,0.021499999999325076
5.25,0.0,0.0,0.021499999999325076
5.266666666666667,0.0,0.0,0.021499999999325076
5.283333333333333,0.0,0.0,0.021499999999325076
5.3,0.0,0.0,0.021499999999325076
5.316666666666666,0.0,0.0,0.021499999999325076
5.333333333333333,0.0,0.0,0.021499999999325076
5.35,0.0,0.0,0.021499999999325076
5.366666666666666,0.0,0.0,0.021499999999325076
5.383333333333333,0.0,0.0,0.021499999999325076
5.4,0.0,0.0,0.021499999999325076
5.416666666666667,0.0,0.0,0.021499999999325076
5.433333333333334,0.0,0.0,0.021499999999325076
5.45,0.0,0.0,0.021499999999325076
5.466666666666667,0.0,0.0,0.021499999999325076
5.483333333333333,0.0,0.0,0.021499999999325076
5.5,0.0,0.0,0.021499999999325076
5.516666666666667,0.0,0.0,0.021499999999325076
5.533333333333333,0.0,0.0,0.021499999999325076
5.55,0.0,0.0,0.021499999999325076
5.566666666666666,0.0,0.0,0.021499999999325076
5.583333333333333,0.0,0.0,0.021499999999325076
5.6,0.0,0.0,0.021499999999325076
5.616666666666666,0.0,0.0,0.021499999999325076
5.633333333333333,0.0,0.0,0.021499999999325076
5.65,0.0,0.0,0.021499999999325076
5.666666666666667,0.0,0.0,0.021499999999325076
5.683333333333334,0.0,0.0,0.021499999999325076
5.7,0.0,0.0,0.021499999999325076
5.716666666666667,0.0,0.0,0.021499999999325076
5.733333333333333,0.0,0.0,0.021499999999325076
5.75,0.0,0.0,0.021499999999325076
5.766666666666667,0.0,0.0,0.021499999999325076
5.783333333333333,0.0,0.0,0.021499999999325076
5.8,0.0,0.0,0.021499999999325076
5.816666666666666,0.0,0.0,0.021499999999325076
5.833333333333333,0.0,0.0,0.021499999999325076
5.85,0.0,0.0,0.021499999999325076
5.866666666666666,0.0,0.0,0.021499999999325076
5.883333333333333,0.0,0.0,0.021499999999325076
5.9,0.0,0.0,0.021499999999325076
5.916666666666667,0.0,0.0,0.021499999999325076
5.933333333333334,0.0,0.0,0.021499999999325076
5.95,0.0,0.0,0.021499999999325076
5.966666666666667,0.0,0.0,0.021499999999325076
5.983333333333333,0.0,0.0,0.021499999999325076
6.0,0.0,0.0,0.021499999999325076
6.016666666666667,0.0,0.0,0.021499999999325076
6.033333333333333,0.0,0.0,0.021499999999325076
6.05,0.0,0.0,0.021499999999325076
6.066666666666666,0.0,0.0,0.021499999999325076
6.083333333333333,0.0,0.0,0.021499999999325076
6.1,0.0,0.0,0.021499999999325076
6.116666666666666,0.0,0.0,0.021499999999325076
6.133333333333333,0.0,0.0,0.021499999999325076
6.15,0.0,0.0,0.021499999999325076
6.166666666666667,0.0,0.0,0.021499999999325076
6.183333333333334,0.0,0.0,0.021499999999325076
6.2,0.0,0.0,0.021499999999325076
6.216666666666667,0.0,0.0,0.021499999999325076
6.233333333333333,0.0,0.0,0.021499999999325076
6.25,0.0,0.0,0.021499999999325076
6.266666666666667,0.0,0.0,0.021499999999325076
6.283333333333333,0.0,0.0,0.021499999999325076
6.3,0.0,0.0,0.021499999999325076
6.316666666666666,0.0,0.0,0.021499999999325076
6.333333333333333,0.0,0.0,0.021499999999325076
6.35,0.0,0.0,0.021499999999325076
6.366666666666666,0.0,0.0,0.021499999999325076
6.383333333333333,0.0,0.0,0.021499999999325076
6.4,0.0,0.0,0.021499999999325076
6.416666666666667,0.0,0.0,0.021499999999325076
6.433333333333334,0.0,0.0,0.021499999999325076
6.45,0.0,0.0,0.021499999999325076
6.466666666666667,0.0,0.0,0.021499999999325076
6.483333333333333,0.0,0.0,0.021499999999325076
6.5,0.0,0.0,0.021499999999325076
6.516666666666667,0.0,0.0,0.021499999999325076
6.533333333333333,0.0,0.0,0.021499999999325076
6.55,0.0,0.0,0.021499999999325076
6.566666666666666,0.0,0.0,0.021499999999325076
6.583333333333333,0.0,0.0,0.021499999999325076
6.6,0.0,0.0,0.021499999999325076
6.616666666666666,0.0,0.0,0.021499999999325076
6.633333333333333,0.0,0.0,0.021499999999325076
6.6499999999999995,0.0,0.0,0.021499999999325076
6.666666666666667,0.0,0.0,0.021499999999325076
6.683333333333334,0.0,0.0,0.021499999999325076
6.7,0.0,0.0,0.021499999999325076
6.716666666666667,0.0,0.0,0.021499999999325076
6.733333333333333,0.0,0.0,0.021499999999325076
6.75,0.0,0.0,0.021499999999325076
6.766666666666667,0.0,0.0,0.021499999999325076
6.783333333333333,0.0,0.0,0.021499999999325076
6.8,0.0,0.0,0.021499999999325076
6.816666666666666,0.0,0.0,0.021499999999325076
6.833333333333333,0.0,0.0,0.021499999999325076
6.85,0.0,0.0,0.021499999999325076
6.866666666666666,0.0,0.0,0.021499999999325076
6.883333333333333,0.0,0.0,0.021499999999325076
6.8999999999999995,0.0,0.0,0.021499999999325076
6.916666666666667,0.0,0.0,0.021499999999325076
6.933333333333334,0.0,0.0,0.021499999999325076
6.95,0.0,0.0,0.021499999999325076
6.966666666666667,0.0,0.0,0.021499999999325076
6.983333333333333,0.0,0.0,0.021499999999325076
7.0,0.0,0.0,0.021499999999325076
7.016666666666667,0.0,0.0,0.021499999999325076
7.033333333333333,0.0,0.0,0.021499999999325076
7.05,0.0,0.0,0.021499999999325076
7.066666666666666,0.0,0.0,0.021499999999325076
7.083333333333333,0.0,0.0,0.021499999999325076
7.1,0.0,0.0,0.021499999999325076
7.116666666666666,0.0,0.0,0.021499999999325076
7.133333333333333,0.0,0.0,0.021499999999325076
7.1499999999999995,0.0,0.0,0.021499999999325076
7.166666666666667,0.0,0.0,0.021499999999325076
7.183333333333334,0.0,0.0,0.021499999999325076
7.2,0.0,0.0,0.021499999999325076
7.216666666666667,0.0,0.0,0.021499999999325076
7.233333333333333,0.0,0.0,0.021499999999325076
7.25,0.0,0.0,0.021499999999325076
7.266666666666667,0.0,0.0,0.021499999999325076
7.283333333333333,0.0,0.0,0.021499999999325076
7.3,0.0,0.0,0.021499999999325076
7.316666666666666,0.0,0.0,0.021499999999325076
7.333333333333333,0.0,0.0,0.021499999999325076
7.35,0.0,0.0,0.021499999999325076
7.366666666666666,0.0,0.0,0.021499999999325076
7.383333333333333,0.0,0.0,0.021499999999325076
7.3999999999999995,0.0,0.0,0.021499999999325076
7.416666666666667,0.0,0.0,0.021499999999325076
7.433333333333334,0.0,0.0,0.021499999999325076
7.45,0.0,0.0,0.021499999999325076
7.466666666666667,0.0,0.0,0.021499999999325076
7.483333333333333,0.0,0.0,0.021499999999325076
7.5,0.0,0.0,0.021499999999325076
7.516666666666667,0.0,0.0,0.021499999999325076
7.533333333333333,0.0,0.0,0.021499999999325076
7.55,0.0,0.0,0.021499999999325076
7.566666666666666,0.0,0.0,0.021499999999325076
7.583333333333333,0.0,0.0,0.021499999999325076
7.6,0.0,0.0,0.021499999999325076
7.616666666666666,0.0,0.0,0.021499999999325076
7.633333333333333,0.0,0.0,0.021499999999325076
7.6499999999999995,0.0,0.0,0.021499999999325076
7.666666666666667,0.0,0.0,0.021499999999325076
7.683333333333334,0.0,0.0,0.021499999999325076
7.7,0.0,0.0,0.021499999999325076
7.716666666666667,0.0,0.0,0.021499999999325076
7.733333333333333,0.0,0.0,0.021499999999325076
7.75,0.0,0.0,0.021499999999325076
7.766666666666667,0.0,0.0,0.021499999999325076
7.783333333333333,0.0,0.0,0.021499999999325076
7.8,0.0,0.0,0.021499999999325076
7.816666666666666,0.0,0.0,0.021499999999325076
7.833333333333333,0.0,0.0,0.021499999999325076
7.85,0.0,0.0,0.021499999999325076
7.866666666666666,0.0,0.0,0.021499999999325076
7.883333333333333,0.0,0.0,0.021499999999325076
7.8999999999999995,0.0,0.0,0.021499999999325076
7.916666666666667,0.0,0.0,0.021499999999325076
7.933333333333334,0.0,0.0,0.021499999999325076
7.95,0.0,0.0,0.021499999999325076
7.966666666666667,0.0,0.0,0.021499999999325076
7.983333333333333,0.0,0.0,0.021499999999325076
8.0,0.0,0.0,0.021499999999325076
8.016666666666666,0.0,0.0,0.021499999999325076
8.033333333333333,0.0,0.0,0.021499999999325076
8.05,0.0,0.0,0.021499999999325076
8.066666666666666,0.0,0.0,0.021499999999325076
8.083333333333334,0.0,0.0,0.021499999999325076
8.1,0.0,0.0,0.021499999999325076
8.116666666666667,0.0,0.0,0.021499999999325076
8.133333333333333,0.0,0.0,0.021499999999325076
8.15,0.0,0.0,0.021499999999325076
8.166666666666666,0.0,0.0,0.021499999999325076
8.183333333333334,0.0,0.0,0.021499999999325076
8.2,0.0,0.0,0.021499999999325076
8.216666666666667,0.0,0.0,0.021499999999325076
8.233333333333333,0.0,0.0,0.021499999999325076
8.25,0.0,0.0,0.021499999999325076
8.266666666666666,0.0,0.0,0.021499999999325076
8.283333333333333,0.0,0.0,0.021499999999325076
8.3,0.0,0.0,0.021499999999325076
8.316666666666666,0.0,0.0,0.021499999999325076
8.333333333333334,0.0,0.0,0.021499999999325076
8.35,0.0,0.0,0.021499999999325076
8.366666666666667,0.0,0.0,0.021499999999325076
8.383333333333333,0.0,0.0,0.021499999999325076
8.4,0.0,0.0,0.021499999999325076
8.416666666666666,0.0,0.0,0.021499999999325076
8.433333333333334,0.0,0.0,0.021499999999325076
8.45,0.0,0.0,0.021499999999325076
8.466666666666667,0.0,0.0,0.021499999999325076
8.483333333333333,0.0,0.0,0.021499999999325076
8.5,0.0,0.0,0.021499999999325076
8.516666666666666,0.0,0.0,0.021499999999325076
8.533333333333333,0.0,0.0,0.021499999999325076
8.55,0.0,0.0,0.021499999999325076
8.566666666666666,0.0,0.0,0.021499999999325076
8.583333333333334,0.0,0.0,0.021499999999325076
8.6,0.0,0.0,0.021499999999325076
8.616666666666667,0.0,0.0,0.021499999999325076
8.633333333333333,0.0,0.0,0.021499999999325076
8.65,0.0,0.0,0.021499999999325076
8.666666666666666,0.0,0.0,0.021499999999325076
8.683333333333334,0.0,0.0,0.021499999999325076
8.7,0.0,0.0,0.021499999999325076
8.716666666666667,0.0,0.0,0.021499999999325076
8.733333333333333,0.0,0.0,0.021499999999325076
8.75,0.0,0.0,0.021499999999325076
8.766666666666666,0.0,0.0,0.021499999999325076
8.783333333333333,0.0,0.0,0.021499999999325076
8.8,0.0,0.0,0.021499999999325076
8.816666666666666,0.0,0.0,0.021499999999325076
8.833333333333334,0.0,0.0,0.021499999999325076
8.85,0.0,0.0,0.021499999999325076
8.866666666666667,0.0,0.0,0.021499999999325076
8.883333333333333,0.0,0.0,0.021499999999325076
8.9,0.0,0.0,0.021499999999325076
8.916666666666666,0.0,0.0,0.021499999999325076
8.933333333333334,0.0,0.0,0.021499999999325076
8.95,0.0,0.0,0.021499999999325076
8.966666666666667,0.0,0.0,0.021499999999325076
8.983333333333333,0.0,0.0,0.021499999999325076
9.0,0.0,0.0,0.021499999999325076
9.016666666666666,0.0,0.0,0.021499999999325076
9.033333333333333,0.0,0.0,0.021499999999325076
9.05,0.0,0.0,0.021499999999325076
9.066666666666666,0.0,0.0,0.021499999999325076
9.083333333333334,0.0,0.0,0.021499999999325076
9.1,0.0,0.0,0.021499999999325076
9.116666666666667,0.0,0.0,0.021499999999325076
9.133333333333333,0.0,0.0,0.021499999999325076
9.15,0.0,0.0,0.021499999999325076
9.166666666666666,0.0,0.0,0.021499999999325076
9.183333333333334,0.0,0.0,0.021499999999325076
9.2,0.0,0.0,0.021499999999325076
9.216666666666667,0.0,0.0,0.021499999999325076
9.233333333333333,0.0,0.0,0.021499999999325076
9.25,0.0,0.0,0.021499999999325076
9.266666666666666,0.0,0.0,0.021499999999325076
9.283333333333333,0.0,0.0,0.021499999999325076
9.3,0.0,0.0,0.021499999999325076
9.316666666666666,0.0,0.0,0.021499999999325076
9.333333333333334,0.0,0.0,0.021499999999325076
9.35,0.0,0.0,0.021499999999325076
9.366666666666667,0.0,0.0,0.021499999999325076
9.383333333333333,0.0,0.0,0.021499999999325076
9.4,0.0,0.0,0.021499999999325076
9.416666666666666,0.0,0.0,0.021499999999325076
9.433333333333334,0.0,0.0,0.021499999999325076
9.45,0.0,0.0,0.021499999999325076
9.466666666666667,0.0,0.0,0.021499999999325076
9.483333333333333,0.0,0.0,0.021499999999325076
9.5,0.0,0.0,0.021499999999325076
9.516666666666666,0.0,0.0,0.021499999999325076
9.533333333333333,0.0,0.0,0.021499999999325076
9.55,0.0,0.0,0.021499999999325076
9.566666666666666,0.0,0.0,0.021499999999325076
9.583333333333334,0.0,0.0,0.021499999999325076
9.6,0.0,0.0,0.021499999999325076
9.616666666666667,0.0,0.0,0.021499999999325076
9.633333333333333,0.0,0.0,0.021499999999325076
9.65,0.0,0.0,0.021499999999325076
9.666666666666666,0.0,0.0,0.021499999999325076
9.683333333333334,0.0,0.0,0.021499999999325076
9.7,0.0,0.0,0.021499999999325076
