x,y,orientation
0.6445472412109375,-2.401798583984375,-3.141592502593994
0.6399030407226587,-2.36343860006526,-3.141592502593994
0.6283783946237771,-2.2987380991397925,-3.141592502593994
0.6120211595907834,-2.24238890657026,-3.141592502593994
0.6311233093548817,-2.2670668753289474,3.1293721199035645
0.6764733941277699,-2.2746877220464783,3.103152275085449
0.6612138460647276,-2.2360347562084146,3.06284761428833
0.6620350153939538,-2.221707751090815,3.0084822177886963
0.6949788052785062,-2.257474957262796,2.941950798034668
0.7291214215761839,-2.245827205759207,2.87308931350708
0.741518139793002,-2.1761053248151114,2.8042588233947754
0.7246589929163665,-2.1779650291773076,2.7357327938079834
0.7251136738637575,-2.247027957468124,2.6675586700439453
0.7154725516498005,-2.290256693253522,2.600506067276001
0.7335525944039737,-2.3345046061579033,2.5370421409606934
0.7700486932949567,-2.3130395911220716,2.47304630279541
0.7788995171874342,-2.222119235148187,2.419283866882324
0.7325985830702293,-2.1348063163761957,2.3790578842163086
0.7076889127159947,-2.1402207761855006,2.336875438690185
0.7272791082640178,-2.2437974167647448,2.296215772628784
0.7092599072014445,-2.3039023691586444,2.2616071701049805
0.7114231018130082,-2.2609147839400072,2.218357801437378
0.7778384772736532,-2.2423488579485227,2.184605836868286
0.8218607177493352,-2.2487843208155613,2.1546671390533447
0.8191121114739741,-2.252855907647498,2.1337313652038574
0.8314558553156975,-2.201342010847536,2.108914852142334
0.8562714512251391,-2.1103918979914273,2.0901453495025635
0.8469534788911235,-2.0727782479053767,2.082359552383423
0.8371876937785813,-2.105437148974726,2.072068929672241
0.8118179446574278,-2.1144108610376557,2.0656983852386475
0.7828133966989178,-2.156964045350225,2.053884029388428
0.8525693091878863,-2.210920712276786,2.0389132499694824
0.9929571277860829,-2.1902637621963206,2.0300612449646
1.0071073735880267,-2.133233378312482,2.030037403106689
0.9585972950197378,-2.0967452513564266,2.02803373336792
0.9750741913321666,-2.0464242281332754,2.019628524780273
0.9337924336266297,-2.0224162492553313,2.020662784576416
0.9163506452080934,-2.0459825313944906,2.017777442932129
0.9783074703302959,-2.0732297980393493,2.013573169708252
0.9846453303026955,-2.0605711748013364,2.010301113128662
0.9649587797424066,-2.101101932739362,2.008928775787353
1.0058302597968594,-2.1390932793145616,2.0099470615386963
1.0766919225805984,-2.1157821492733433,2.008767604827881
1.119865591990732,-2.109261979100147,2.012531518936157
1.0792191048253894,-2.068034492193872,2.02225661277771
1.044103207224576,-2.0156232757450483,2.0213863849639893
1.00748244011935,-1.9877957754402276,2.0224313735961914
0.9787890443471137,-1.9594141127154148,2.021449565887451
1.0407363105597995,-1.9718448801232882,2.018418788909912
1.1206213058952543,-1.953412372982276,2.0149197578430176
1.1252095971039127,-1.9037256959993496,2.023477077484131
1.1376907300498522,-1.883905988500866,2.036849975585937
1.167183351738759,-1.9021325817019454,2.038562297821045
1.1989357611488545,-1.9722035516012,2.0501179695129395
1.2316879267079037,-1.9680339119518657,2.057391166687012
1.257011692362366,-1.8809596520200533,2.0671582221984863
1.3035970431369395,-1.7932080397666972,2.081325054168701
1.3062214906753413,-1.8160213949739357,2.0974299907684326
1.354740032162554,-1.8265658517125134,2.1083078384399414
1.4496773916059427,-1.7456073912584185,2.1188883781433105
1.4854368898804668,-1.7936670672762625,2.1382107734680176
1.5057133674818295,-1.836948454050387,2.152762651443481
1.5543265695643103,-1.7681232629766745,2.162951946258545
1.5820851292338518,-1.731158145850025,2.178752899169922
1.6275538127435965,-1.7251755440822212,2.189152479171753
1.6848805667452256,-1.672482447841658,2.194810152053833
1.659768829188364,-1.613713389089654,2.2131571769714355
1.618211310157482,-1.6203569043001131,2.2257862091064453
1.6323391841713824,-1.6820907909952385,2.246273994445801
1.6962270023560606,-1.6953979398456245,2.255425453186035
1.7356361720417377,-1.6567791625862036,2.262629270553589
1.6813595869763915,-1.6201207915347824,2.27870512008667
1.6790477435550644,-1.596840204564012,2.2831685543060303
1.779266127603167,-1.5388816236349228,2.28693962097168
1.8321802411622237,-1.4883796944670138,2.3037068843841557
1.8311475910089932,-1.4907435315028912,2.3183579444885254
1.8333091371960568,-1.4869647858923325,2.3318490982055664
1.8491940588524391,-1.4526373390304586,2.349191427230835
1.9130707606236999,-1.4425373444906415,2.366647958755493
1.9849145757605873,-1.4137717011591764,2.3777003288269043
1.9857132787515277,-1.3614802406382938,2.393092393875122
2.011343968951069,-1.3285821263760127,2.404664993286133
2.077900609340564,-1.303412377218532,2.4177722930908203
2.1268978901357976,-1.2703670502980513,2.43241286277771
2.1893832112614953,-1.3010521643585973,2.4436452388763428
2.2130014171916645,-1.3399410112394177,2.45385217666626
2.2063921942080125,-1.2801642175400914,2.4707281589508057
2.2486911940358714,-1.213748673671546,2.4857897758483887
2.2672316438978286,-1.249052852324223,2.5031867027282715
2.2291233148673335,-1.2956573550338943,2.517242193222046
2.236973353767436,-1.278389538992611,2.5185256004333496
2.2992331165167013,-1.2380527820829939,2.5281479358673096
2.355077872626299,-1.1513471106056095,2.5348615646362305
2.3115735744826407,-1.112446267027268,2.5516788959503174
2.313569646377639,-1.1382763531293232,2.564743995666504
2.334149080048005,-1.1370071683167209,2.58850646018982
2.408620324005229,-1.1508500872303824,2.6162960529327397
2.4554610516501256,-1.099899756216799,2.644712448120117
2.480567910780785,-1.02235892404479,2.670858860015869
2.475104481111497,-1.0325889586558525,2.689993143081665
2.377396289159336,-1.1014350701760032,2.707472801208496
2.322156251057072,-1.0881891972508413,2.7157790660858154
2.3763453665385335,-1.0734236471030938,2.723916530609131
2.4076166243144246,-1.0944813645291676,2.728410243988037
2.380811232829949,-1.1023744661095907,2.73129940032959
2.3833421590973325,-1.1070633324519863,2.7256593704223637
2.3447368410456577,-1.110292358875344,2.725722074508667
2.3593619155096226,-1.0714856060906275,2.7255194187164307
2.418788481582604,-1.0394831630704195,2.726602554321289
2.440163912701237,-1.030003828719242,2.733273506164551
2.419947142705584,-1.0278324091292137,2.742633581161499
2.3901845625832823,-1.0659675375340774,2.7424771785736084
2.2987871062327367,-1.1221199033225557,2.7441282272338867
2.3035025727018064,-1.138808694067003,2.740614414215088
2.3510768719473774,-1.1383741660500073,2.7348999977111816
2.347602797425043,-1.1691165704593867,2.7331223487854004
2.374274389423916,-1.143385969976852,2.7237231731414795
2.366350001515762,-1.1259251550506038,2.7187302112579346
2.329631754323145,-1.1877469277173838,2.7169764041900635
2.304352322840565,-1.2258062895021986,2.715304136276245
2.339983505540068,-1.190382945398138,2.7036025524139404
2.389199374683448,-1.1716626123314222,2.696027994155884
2.4007574825582503,-1.1325363490735076,2.6935689449310303
2.4229960400598993,-1.115365906881763,2.695585250854492
2.423990794528026,-1.1196039090271943,2.697661161422729
2.3766440820046824,-1.1599551013306089,2.7031068801879883
2.3955373314173354,-1.2224797088533232,2.704916477203369
2.3998161997300613,-1.2785148041071206,2.7100138664245605
2.384458379414424,-1.204565047525201,2.708091259002685
2.4009573148812686,-1.0869888320477734,2.706836223602295
2.3841913675260633,-1.0522110509212699,2.7112765312194824
2.3804936171722044,-1.0435691935807176,2.710665225982666
2.4167035916813053,-1.061177798846322,2.715512752532959
2.405413587198058,-1.0522309383654802,2.7214109897613525
2.3539471771574445,-1.017855892254535,2.727742910385132
2.318246329807344,-1.0078030511954745,2.730343580245972
2.32042680949895,-1.0406692634178445,2.7390167713165283
2.334501716509356,-1.0759958201361544,2.73986291885376
2.321142116639798,-1.1926583831387745,2.7444562911987305
2.3114019446986234,-1.2602354641196534,2.7418715953826904
2.298434371712121,-1.1622584257929245,2.738046884536743
2.2837335488794954,-1.1229856468743167,2.739638328552246
2.287109352688679,-1.1420121086656414,2.736581563949585
2.315280860577374,-1.1524886437937059,2.7356698513031006
2.3192528753915616,-1.112912246860646,2.729801893234253
2.282306613617699,-1.1108241257244478,2.731029272079468
2.313237741876838,-1.1194534767338968,2.7267987728118896
2.3626317238547645,-1.1234515397713472,2.7270736694335938
2.3653999956787217,-1.1516348787566084,2.724608898162842
2.3603174273136767,-1.180471608601789,2.7279441356658936
2.3547905760638197,-1.2183979438123445,2.733538150787353
2.3653093517603314,-1.2206245285370483,2.7291629314422607
2.401177231879498,-1.2097596239406434,2.726886034011841
2.425572589658582,-1.1695437975234413,2.7215468883514404
2.42720945291712,-1.101387816584392,2.7226548194885254
2.3734314826355036,-1.0536103017267606,2.7284095287323
2.2824653075113526,-1.0382049196746093,2.7359097003936768
2.2947396013509085,-1.0999281957469613,2.74204158782959
2.34506214937132,-1.1812061892676287,2.7455837726593018
2.3559051980600247,-1.1914627067148496,2.7402026653289795
2.386578561011986,-1.171378806254789,2.74132776260376
2.376132468699933,-1.1165750714380076,2.741329431533813
2.3815183380386316,-1.1143723631068525,2.740184783935547
2.4159662235675787,-1.152961307447806,2.741598606109619
2.3848172781242076,-1.1889622149491215,2.742017984390259
2.320845262817067,-1.2356705507114831,2.7472939491271973
