ts,id,color,x,y,orientation
895.7846019994727,0,yellow,4.076804271654656,0.07890166023571644,-3.141592502593994
895.7846019994727,1,yellow,3.3454015824091146,-0.2956876789407621,-3.141592502593994
895.7846019994727,2,yellow,3.3576658615649806,0.21342866348273304,-3.141592502593994
895.7846019994727,3,yellow,0.6602580844989593,0.11044102031631083,-3.141592502593994
895.7846019994727,4,yellow,0.860294552898932,2.2198006333877416,-3.141592502593994
895.7846019994727,5,yellow,0.5608486283033931,-2.3602860033406543,-3.141592502593994
896.6346189994719,0,yellow,4.079568823836276,0.15898253801902149,-3.141592502593994
896.6346189994719,1,yellow,3.4177863376848556,-0.10730504646349832,-3.141592502593994
896.6346189994719,2,yellow,3.3452360707075566,0.10884646176184355,-3.141592502593994
896.6346189994719,3,yellow,0.5703939093476731,0.03952813298127096,-3.141592502593994
896.6346189994719,4,yellow,0.7681616892779896,2.0748489063287234,-3.141592502593994
896.6346189994719,5,yellow,0.7616774432417219,-2.2676442739385676,-3.141592502593994
896.6846199994718,0,yellow,4.178863648130041,-0.04067272282202119,-3.141592502593994
896.6846199994718,1,yellow,3.2588488579092383,-0.10601654368523136,-3.141592502593994
896.6846199994718,2,yellow,3.5358478939031412,0.13737338431072246,-3.141592502593994
896.6846199994718,3,yellow,0.6216671900278345,-0.0431926208352566,-3.141592502593994
896.6846199994718,4,yellow,0.6668162406913178,2.223772181660434,-3.141592502593994
896.6846199994718,5,yellow,0.6133209738714362,-2.3613700107248583,-3.141592502593994
896.7012869994718,0,yellow,4.30850571254326,0.14725621313017415,-3.141592502593994
896.7012869994718,1,yellow,3.223177208911616,-0.23200387224267918,-3.141592502593994
896.7012869994718,2,yellow,3.318282790784945,0.17821347663436676,-3.141592502593994
896.7012869994718,3,yellow,0.7864263570213119,-0.15163850219785596,-3.141592502593994
896.7012869994718,4,yellow,0.6808685310560489,2.392189917945582,-3.141592502593994
896.7012869994718,5,yellow,0.5178997120903194,-2.255708526489831,-3.141592502593994
896.7179539994718,0,yellow,4.270549038874205,-0.1310362476440231,-3.1387486457824707
896.7179539994718,1,yellow,3.375420809146173,-0.24226939242639786,3.1393210887908936
896.7179539994718,2,yellow,3.2747079057429196,0.21845555777927,-3.1394286155700684
896.7179539994718,3,yellow,0.6387233016991898,-0.10702445163625897,-3.1369245052337646
896.7179539994718,4,yellow,0.6751427771840672,2.101951396731609,-3.1293673515319824
896.7179539994718,5,yellow,0.6189392789601695,-2.2839520369729382,3.1293516159057617
896.7346209994718,0,yellow,4.104760037718197,0.01647163441971568,-3.1408791542053223
896.7346209994718,1,yellow,3.3530354243603413,-0.304454104819,3.1368982791900635
896.7346209994718,2,yellow,3.3580846111711558,0.21978044382388773,-3.136352300643921
896.7346209994718,3,yellow,0.7714776102486304,-0.05383961299282788,3.139615058898926
896.7346209994718,4,yellow,0.683279740227979,2.038479142613925,-3.1032204627990723
896.7346209994718,5,yellow,0.8143773112335523,-2.1499314442024233,3.103137731552124
896.7512879994717,0,yellow,4.267012836204574,0.014829050542254009,-3.137936592102051
896.7512879994717,1,yellow,3.333473097589173,-0.4521395567348192,3.130880117416382
896.7512879994717,2,yellow,3.403365333146403,0.2571652352945617,-3.1321940422058105
896.7512879994717,3,yellow,0.8364085737964257,-0.01714797481611682,3.1239898204803467
896.7512879994717,4,yellow,0.7075298102481921,2.182353539566031,-3.0630457401275635
896.7512879994717,5,yellow,0.8882404384090312,-2.3434532969095794,3.0628576278686523
896.7679549994717,0,yellow,4.080069834826187,-0.007632612553461328,-3.1410272121429443
896.7679549994717,1,yellow,3.482542919642414,-0.1784800629983815,3.1256937980651855
896.7679549994717,2,yellow,3.291568324127334,0.27028716025236177,-3.1271839141845703
896.7679549994717,3,yellow,0.6061386515933734,-0.19904815683986765,3.1107115745544434
896.7679549994717,4,yellow,0.54784205717081,2.3153744124375764,-3.0088603496551514
896.7679549994717,5,yellow,0.7191766431035516,-2.4367153095922345,3.0084893703460693
896.7846219994717,0,yellow,4.1014224199730975,-0.32910348943419443,-3.1402857303619385
896.7846219994717,1,yellow,3.471148476641594,-0.2547789666664826,3.118905782699585
896.7846219994717,2,yellow,3.5035167021665954,0.1510123296122076,-3.12251353263855
896.7846219994717,3,yellow,0.7556898300339578,0.10862827050879306,3.106506586074829
896.7846219994717,4,yellow,0.638438004721528,2.317449199751599,-2.9422857761383057
896.7846219994717,5,yellow,0.7011125071870757,-2.2610763898139368,2.9419476985931396
896.8012889994717,0,yellow,4.139570073674836,0.07235067818244571,-3.1403861045837402
896.8012889994717,1,yellow,3.3185411168278556,-0.27636532349669557,3.1089844703674316
896.8012889994717,2,yellow,3.4594509042533192,0.19306382890037577,-3.1174581050872803
896.8012889994717,3,yellow,0.5611151111934469,0.1366111553496653,3.106860637664795
896.8012889994717,4,yellow,0.5394597626000828,2.3636921205090964,-2.8736982345581055
896.8012889994717,5,yellow,0.7564261828953697,-2.2230659636398578,2.87310791015625
896.8179559994717,0,yellow,4.185536557556242,-0.12680650321147266,-3.1408605575561523
896.8179559994717,1,yellow,3.452889594322884,-0.24021158723022284,3.107861280441284
896.8179559994717,2,yellow,3.3331701868317065,0.3410694414741565,-3.112212657928467
896.8179559994717,3,yellow,0.6936223207018466,-0.01407333667288833,3.095588445663452
896.8179559994717,4,yellow,0.6632941301406297,2.2930334402520605,-2.8055343627929688
896.8179559994717,5,yellow,0.9172358990490141,-2.0184366981572244,2.8043625354766846
896.8346229994717,0,yellow,4.33464262084447,-0.13607529238020824,3.1352884769439697
896.8346229994717,1,yellow,3.358987227949834,-0.2306494513077369,3.1039161682128906
896.8346229994717,2,yellow,3.4161495241839015,0.27225394188092916,-3.110722064971924
896.8346229994717,3,yellow,0.7299084748286571,0.13603436709033961,3.093975782394409
896.8346229994717,4,yellow,0.8389415059334384,2.310053453067614,-2.7372655868530273
896.8346229994717,5,yellow,0.6048391644323845,-2.200854164285205,2.73598051071167
896.8512899994716,0,yellow,4.257327298976663,0.0672254894054444,3.1369056701660156
896.8512899994716,1,yellow,3.3810444354816322,-0.23044104546728464,3.1001410484313965
896.8512899994716,2,yellow,3.4931640296503947,0.23228844395703346,-3.108424425125122
896.8512899994716,3,yellow,0.8243283776705143,-0.16730287256972753,3.1064541339874268
896.8512899994716,4,yellow,0.7574042755960569,2.144689304590981,-2.668898344039917
896.8512899994716,5,yellow,0.5656259175127737,-2.2618719240733514,2.667811632156372
896.8679569994716,0,yellow,4.115369652488797,0.07733520123466112,3.1339993476867676
896.8679569994716,1,yellow,3.4521825586061783,-0.009934224631395538,3.0978593826293945
896.8679569994716,2,yellow,3.4732382051750617,0.14046533635415467,-3.1022696495056152
896.8679569994716,3,yellow,0.6593826215387667,0.11381677326275326,3.1095197200775146
896.8679569994716,4,yellow,0.6455497043187097,2.159526982373477,-2.6003849506378174
896.8679569994716,5,yellow,0.84772344315894,-2.345959230027754,2.608025312423706
896.8846239994716,0,yellow,4.1177403232048855,-0.054469205402447166,3.1320607662200928
896.8846239994716,1,yellow,3.307912835531549,-0.37212801409407414,3.0956947803497314
896.8846239994716,2,yellow,3.4904523645717895,-0.06939714925062954,-3.0986249446868896
896.8846239994716,3,yellow,0.6877747559419588,-0.14695720533757792,3.1222589015960693
896.8846239994716,4,yellow,0.7691979174191169,2.263037302917296,-2.5388071537017822
896.8846239994716,5,yellow,0.6900579237193959,-2.3017882578804407,2.541684865951538
896.9012909994716,0,yellow,4.399854230962034,-0.13613510945916163,3.1342670917510986
896.9012909994716,1,yellow,3.302706966261168,-0.15129181314821435,3.0938491821289062
896.9012909994716,2,yellow,3.378633028464432,0.11308316541467894,-3.0961787700653076
896.9012909994716,3,yellow,0.811624076860244,-0.12724394895007765,3.1254124641418457
896.9012909994716,4,yellow,0.7274517347678483,2.255959628261177,-2.481020927429199
896.9012909994716,5,yellow,0.7239005206141939,-2.301104251022826,2.4764723777770996
896.9179579994716,0,yellow,4.043914397459242,0.04360734363928352,3.1363115310668945
896.9179579994716,1,yellow,3.2910337962756917,-0.13794609417545764,3.0978145599365234
896.9179579994716,2,yellow,3.47405610767735,0.23043122680593156,-3.0964202880859375
896.9179579994716,3,yellow,0.8819636922497394,0.2007188551010926,3.138118028640747
896.9179579994716,4,yellow,0.7778648247318535,2.248359537109421,-2.4243087768554688
896.9179579994716,5,yellow,0.8721921419036798,-2.3589968418576612,2.4236249923706055
896.9346249994716,0,yellow,4.146852641051717,0.16986124622405613,3.1354095935821533
896.9346249994716,1,yellow,3.5272824740794757,-0.19881589980097952,3.0921151638031006
896.9346249994716,2,yellow,3.414444836162609,0.1996105405804018,-3.101895809173584
896.9346249994716,3,yellow,0.7130523642282844,-0.07092082217782807,3.1412782669067383
896.9346249994716,4,yellow,0.8993799873856845,2.21921831901119,-2.375537633895874
896.9346249994716,5,yellow,0.753247107699496,-2.2378423824833833,2.3717501163482666
896.9512919994716,0,yellow,4.062105382022999,0.17875322936696686,3.133131504058838
896.9512919994716,1,yellow,3.3458017021167454,-0.10167528828671368,3.092656373977661
896.9512919994716,2,yellow,3.4330893374094362,0.1669760087273267,-3.1025984287261963
